id;user_id;search_type;company_name;domain;functions;geography;seniority;status;result_url;error_message;excel_file_name;created_at;updated_at;results_per_function
05df0b4b-cd6e-4b9e-bcbe-6c87964210c3;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;error;;"⚠️ Domain and Person Seniority are missing.
Please update the fields and try again.

Domain missing in:
 - Sr No: 1 | Row index: 0 | Company: 1&1 Versatel GmbH
 - Sr No: 2 | Row index: 1 | Company: 2 W Beteiligungsgesellschaft mbH
 - Sr No: 3 | Row index: 2 | Company: 3A Composites GmbH
 - Sr No: 4 | Row index: 3 | Company: 4Press GmbH & Co. KG
 - Sr No: 5 | Row index: 4 | Company: 7Learnings GmbH
 - Sr No: 6 | Row index: 5 | Company: A.I.B. GmbH
 - Sr No: 7 | Row index: 6 | Company: ABK Allgemeine Beamten Bank AG
 - Sr No: 8 | Row index: 7 | Company: AGILA Haustierversicherung AG
 - Sr No: 9 | Row index: 8 | Company: AIPERIA GmbH
 - Sr No: 10 | Row index: 9 | Company: AMVisor GmbH
 - Sr No: 11 | Row index: 10 | Company: ARGUS DATA INSIGHTS Deutschland GmbH
 - Sr No: 12 | Row index: 11 | Company: ARNDT GmbH & Co.KG
 - Sr No: 13 | Row index: 12 | Company: AS-KA GmbH & Co. KG
 - Sr No: 14 | Row index: 13 | Company: AUTO1 Group
 - Sr No: 15 | Row index: 14 | Company: AVIXA Germany
 - Sr No: 16 | Row index: 15 | Company: AZ fundraising services GmbH & Co. KG
 - Sr No: 17 | Row index: 16 | Company: Aareal First Financial Solutions AG
 - Sr No: 18 | Row index: 17 | Company: Abacus Umantis GmbH
 - Sr No: 19 | Row index: 18 | Company: Acceleraid
 - Sr No: 20 | Row index: 19 | Company: Adtraction
 - Sr No: 21 | Row index: 20 | Company: Adtraction Deutschland GmbH
 - Sr No: 22 | Row index: 21 | Company: Advanced UniByte GmbH
 - Sr No: 23 | Row index: 22 | Company: AdvoNeo Schuldnerberatung
 - Sr No: 24 | Row index: 23 | Company: Ai-Bridge GmbH
 - Sr No: 25 | Row index: 24 | Company: AirLST GmbH
 - Sr No: 26 | Row index: 25 | Company: Alasco GmbH
 - Sr No: 27 | Row index: 26 | Company: Alfred Kärcher Vertriebs-GmbH
 - Sr No: 28 | Row index: 27 | Company: Allergopharma GmbH & Co. KG
 - Sr No: 29 | Row index: 28 | Company: Ankercloud GmbH
 - Sr No: 30 | Row index: 29 | Company: Arvana GmbH
 - Sr No: 31 | Row index: 30 | Company: Arvato SE – Consumer Products
 - Sr No: 32 | Row index: 31 | Company: Arvato Systems GmbH
 - Sr No: 33 | Row index: 32 | Company: Asahi Brands Germany GmbH
 - Sr No: 34 | Row index: 33 | Company: Autobrains AI Technologies GmbH
 - Sr No: 35 | Row index: 34 | Company: B+D Unternehmensgruppe
 - Sr No: 36 | Row index: 35 | Company: B2B GmbH
 - Sr No: 37 | Row index: 36 | Company: BHC Gummi Metall GmbH
 - Sr No: 38 | Row index: 37 | Company: BIOMERIEUX
 - Sr No: 39 | Row index: 38 | Company: BRITA Vivreau GmbH
 - Sr No: 40 | Row index: 39 | Company: Bakic Packaging GmbH
 - Sr No: 41 | Row index: 40 | Company: Baqend GmbH
 - Sr No: 42 | Row index: 41 | Company: BauWatch Projekt Service GmbH
 - Sr No: 43 | Row index: 42 | Company: Beautinda GmbH
 - Sr No: 44 | Row index: 43 | Company: Bechtle GmbH IT-Systemhaus Dortmund
 - Sr No: 45 | Row index: 44 | Company: Berenberg
 - Sr No: 46 | Row index: 45 | Company: Bioprojet Deutschland GmbH
 - Sr No: 47 | Row index: 46 | Company: Bourns Electronics GmbH
 - Sr No: 48 | Row index: 47 | Company: Bremer Tageszeitungen AG
 - Sr No: 49 | Row index: 48 | Company: Brenner Verpackung GmbH & Co. KG
 - Sr No: 50 | Row index: 49 | Company: Brunel GmbH
 - Sr No: 51 | Row index: 50 | Company: Bundesdruckerei-Gruppe
 - Sr No: 52 | Row index: 51 | Company: Byodo Naturkost GmbH
 - Sr No: 53 | Row index: 52 | Company: Bönninghoff GmbH
 - Sr No: 54 | Row index: 53 | Company: C.HAFNER GmbH + Co. KG
 - Sr No: 55 | Row index: 54 | Company: CENDAS GmbH
 - Sr No: 56 | Row index: 55 | Company: CERTUSS GmbH
 - Sr No: 57 | Row index: 56 | Company: CHAMELAION GmbH
 - Sr No: 58 | Row index: 57 | Company: CHEFS CULINAR Nord-Ost GmbH & Co. KG
 - Sr No: 59 | Row index: 58 | Company: CHEP Deutschland GmbH
 - Sr No: 60 | Row index: 59 | Company: CO2OPT GmbH
 - Sr No: 61 | Row index: 60 | Company: CONTACT Software GmbH
 - Sr No: 62 | Row index: 61 | Company: CREALOGIX (Deutschland) GmbH
 - Sr No: 63 | Row index: 62 | Company: CUREosity GmbH
 - Sr No: 64 | Row index: 63 | Company: Carysil GmbH
 - Sr No: 65 | Row index: 64 | Company: Celonis SE
 - Sr No: 66 | Row index: 65 | Company: Cerpro GmbH
 - Sr No: 67 | Row index: 66 | Company: Channel Pilot Solutions GmbH
 - Sr No: 68 | Row index: 67 | Company: Choco Communications GmbH
 - Sr No: 69 | Row index: 68 | Company: CoFo Räuchle GmbH
 - Sr No: 70 | Row index: 69 | Company: CoachHub GmbH
 - Sr No: 71 | Row index: 70 | Company: Cochlear Deutschland GmbH & Co. KG
 - Sr No: 72 | Row index: 71 | Company: CoffeeCup GmbH
 - Sr No: 73 | Row index: 72 | Company: CogVis Software und Consulting GmbH
 - Sr No: 74 | Row index: 73 | Company: CompuGroup Medical Deutschland AG
 - Sr No: 75 | Row index: 74 | Company: Computacenter AG & Co. oHG
 - Sr No: 76 | Row index: 75 | Company: Constaff GmbH
 - Sr No: 77 | Row index: 76 | Company: Converge Technology Solutions GmbH
 - Sr No: 78 | Row index: 77 | Company: Creation Willi Geller Deutschland GmbH
 - Sr No: 79 | Row index: 78 | Company: Creative Dreams c/o barkerz GmbH
 - Sr No: 80 | Row index: 79 | Company: Creditplus Bank AG
 - Sr No: 81 | Row index: 80 | Company: Creditreform
 - Sr No: 82 | Row index: 81 | Company: DACHSER SE
 - Sr No: 83 | Row index: 82 | Company: DAKO GmbH
 - Sr No: 84 | Row index: 83 | Company: DAW SE
 - Sr No: 85 | Row index: 84 | Company: DELTA DORE RADEMACHER GmbH
 - Sr No: 86 | Row index: 85 | Company: DELTA Electronics (Germany) GmbH
 - Sr No: 87 | Row index: 86 | Company: DEWIMED Medizintechnik GmbH
 - Sr No: 88 | Row index: 87 | Company: DHL Global Forwarding
 - Sr No: 89 | Row index: 88 | Company: DOCTOS GmbH
 - Sr No: 90 | Row index: 89 | Company: Dach für Dach GmbH
 - Sr No: 91 | Row index: 90 | Company: Darguner Brauerei GmbH
 - Sr No: 92 | Row index: 91 | Company: De Lage Landen Leasing GmbH
 - Sr No: 93 | Row index: 92 | Company: DeepImmo GmbH
 - Sr No: 94 | Row index: 93 | Company: Degura GmbH
 - Sr No: 95 | Row index: 94 | Company: Deutsche Bahn AG
 - Sr No: 96 | Row index: 95 | Company: DevBoost GmbH
 - Sr No: 97 | Row index: 96 | Company: Doctolib GmbH

Person Seniority missing in:
 - Sr No: 1 | Row index: 0 | Company: 1&1 Versatel GmbH
 - Sr No: 2 | Row index: 1 | Company: 2 W Beteiligungsgesellschaft mbH
 - Sr No: 3 | Row index: 2 | Company: 3A Composites GmbH
 - Sr No: 4 | Row index: 3 | Company: 4Press GmbH & Co. KG
 - Sr No: 5 | Row index: 4 | Company: 7Learnings GmbH
 - Sr No: 6 | Row index: 5 | Company: A.I.B. GmbH
 - Sr No: 7 | Row index: 6 | Company: ABK Allgemeine Beamten Bank AG
 - Sr No: 8 | Row index: 7 | Company: AGILA Haustierversicherung AG
 - Sr No: 9 | Row index: 8 | Company: AIPERIA GmbH
 - Sr No: 10 | Row index: 9 | Company: AMVisor GmbH
 - Sr No: 11 | Row index: 10 | Company: ARGUS DATA INSIGHTS Deutschland GmbH
 - Sr No: 12 | Row index: 11 | Company: ARNDT GmbH & Co.KG
 - Sr No: 13 | Row index: 12 | Company: AS-KA GmbH & Co. KG
 - Sr No: 14 | Row index: 13 | Company: AUTO1 Group
 - Sr No: 15 | Row index: 14 | Company: AVIXA Germany
 - Sr No: 16 | Row index: 15 | Company: AZ fundraising services GmbH & Co. KG
 - Sr No: 17 | Row index: 16 | Company: Aareal First Financial Solutions AG
 - Sr No: 18 | Row index: 17 | Company: Abacus Umantis GmbH
 - Sr No: 19 | Row index: 18 | Company: Acceleraid
 - Sr No: 20 | Row index: 19 | Company: Adtraction
 - Sr No: 21 | Row index: 20 | Company: Adtraction Deutschland GmbH
 - Sr No: 22 | Row index: 21 | Company: Advanced UniByte GmbH
 - Sr No: 23 | Row index: 22 | Company: AdvoNeo Schuldnerberatung
 - Sr No: 24 | Row index: 23 | Company: Ai-Bridge GmbH
 - Sr No: 25 | Row index: 24 | Company: AirLST GmbH
 - Sr No: 26 | Row index: 25 | Company: Alasco GmbH
 - Sr No: 27 | Row index: 26 | Company: Alfred Kärcher Vertriebs-GmbH
 - Sr No: 28 | Row index: 27 | Company: Allergopharma GmbH & Co. KG
 - Sr No: 29 | Row index: 28 | Company: Ankercloud GmbH
 - Sr No: 30 | Row index: 29 | Company: Arvana GmbH
 - Sr No: 31 | Row index: 30 | Company: Arvato SE – Consumer Products
 - Sr No: 32 | Row index: 31 | Company: Arvato Systems GmbH
 - Sr No: 33 | Row index: 32 | Company: Asahi Brands Germany GmbH
 - Sr No: 34 | Row index: 33 | Company: Autobrains AI Technologies GmbH
 - Sr No: 35 | Row index: 34 | Company: B+D Unternehmensgruppe
 - Sr No: 36 | Row index: 35 | Company: B2B GmbH
 - Sr No: 37 | Row index: 36 | Company: BHC Gummi Metall GmbH
 - Sr No: 38 | Row index: 37 | Company: BIOMERIEUX
 - Sr No: 39 | Row index: 38 | Company: BRITA Vivreau GmbH
 - Sr No: 40 | Row index: 39 | Company: Bakic Packaging GmbH
 - Sr No: 41 | Row index: 40 | Company: Baqend GmbH
 - Sr No: 42 | Row index: 41 | Company: BauWatch Projekt Service GmbH
 - Sr No: 43 | Row index: 42 | Company: Beautinda GmbH
 - Sr No: 44 | Row index: 43 | Company: Bechtle GmbH IT-Systemhaus Dortmund
 - Sr No: 45 | Row index: 44 | Company: Berenberg
 - Sr No: 46 | Row index: 45 | Company: Bioprojet Deutschland GmbH
 - Sr No: 47 | Row index: 46 | Company: Bourns Electronics GmbH
 - Sr No: 48 | Row index: 47 | Company: Bremer Tageszeitungen AG
 - Sr No: 49 | Row index: 48 | Company: Brenner Verpackung GmbH & Co. KG
 - Sr No: 50 | Row index: 49 | Company: Brunel GmbH
 - Sr No: 51 | Row index: 50 | Company: Bundesdruckerei-Gruppe
 - Sr No: 52 | Row index: 51 | Company: Byodo Naturkost GmbH
 - Sr No: 53 | Row index: 52 | Company: Bönninghoff GmbH
 - Sr No: 54 | Row index: 53 | Company: C.HAFNER GmbH + Co. KG
 - Sr No: 55 | Row index: 54 | Company: CENDAS GmbH
 - Sr No: 56 | Row index: 55 | Company: CERTUSS GmbH
 - Sr No: 57 | Row index: 56 | Company: CHAMELAION GmbH
 - Sr No: 58 | Row index: 57 | Company: CHEFS CULINAR Nord-Ost GmbH & Co. KG
 - Sr No: 59 | Row index: 58 | Company: CHEP Deutschland GmbH
 - Sr No: 60 | Row index: 59 | Company: CO2OPT GmbH
 - Sr No: 61 | Row index: 60 | Company: CONTACT Software GmbH
 - Sr No: 62 | Row index: 61 | Company: CREALOGIX (Deutschland) GmbH
 - Sr No: 63 | Row index: 62 | Company: CUREosity GmbH
 - Sr No: 64 | Row index: 63 | Company: Carysil GmbH
 - Sr No: 65 | Row index: 64 | Company: Celonis SE
 - Sr No: 66 | Row index: 65 | Company: Cerpro GmbH
 - Sr No: 67 | Row index: 66 | Company: Channel Pilot Solutions GmbH
 - Sr No: 68 | Row index: 67 | Company: Choco Communications GmbH
 - Sr No: 69 | Row index: 68 | Company: CoFo Räuchle GmbH
 - Sr No: 70 | Row index: 69 | Company: CoachHub GmbH
 - Sr No: 71 | Row index: 70 | Company: Cochlear Deutschland GmbH & Co. KG
 - Sr No: 72 | Row index: 71 | Company: CoffeeCup GmbH
 - Sr No: 73 | Row index: 72 | Company: CogVis Software und Consulting GmbH
 - Sr No: 74 | Row index: 73 | Company: CompuGroup Medical Deutschland AG
 - Sr No: 75 | Row index: 74 | Company: Computacenter AG & Co. oHG
 - Sr No: 76 | Row index: 75 | Company: Constaff GmbH
 - Sr No: 77 | Row index: 76 | Company: Converge Technology Solutions GmbH
 - Sr No: 78 | Row index: 77 | Company: Creation Willi Geller Deutschland GmbH
 - Sr No: 79 | Row index: 78 | Company: Creative Dreams c/o barkerz GmbH
 - Sr No: 80 | Row index: 79 | Company: Creditplus Bank AG
 - Sr No: 81 | Row index: 80 | Company: Creditreform
 - Sr No: 82 | Row index: 81 | Company: DACHSER SE
 - Sr No: 83 | Row index: 82 | Company: DAKO GmbH
 - Sr No: 84 | Row index: 83 | Company: DAW SE
 - Sr No: 85 | Row index: 84 | Company: DELTA DORE RADEMACHER GmbH
 - Sr No: 86 | Row index: 85 | Company: DELTA Electronics (Germany) GmbH
 - Sr No: 87 | Row index: 86 | Company: DEWIMED Medizintechnik GmbH
 - Sr No: 88 | Row index: 87 | Company: DHL Global Forwarding
 - Sr No: 89 | Row index: 88 | Company: DOCTOS GmbH
 - Sr No: 90 | Row index: 89 | Company: Dach für Dach GmbH
 - Sr No: 91 | Row index: 90 | Company: Darguner Brauerei GmbH
 - Sr No: 92 | Row index: 91 | Company: De Lage Landen Leasing GmbH
 - Sr No: 93 | Row index: 92 | Company: DeepImmo GmbH
 - Sr No: 94 | Row index: 93 | Company: Degura GmbH
 - Sr No: 95 | Row index: 94 | Company: Deutsche Bahn AG
 - Sr No: 96 | Row index: 95 | Company: DevBoost GmbH
 - Sr No: 97 | Row index: 96 | Company: Doctolib GmbH";test_new.xlsx;2026-01-26 11:40:21.436223+00;2026-01-26 11:40:22.684391+00;10
ba20b92a-ee09-41cf-9d82-ce5037d2ba34;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;stepstone_leads_domain+company-26012026-2-batch-100-entries - Main_Data.csv;2026-01-26 12:08:18.736672+00;2026-01-26 12:12:35.263165+00;10
f5ecef3b-7de3-4177-a62f-ce8325730145;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;"⚠️ Validation failed.
Please update the fields and try again.";3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-27 10:39:27.697961+00;2026-01-27 10:50:48.827248+00;10
e34986db-1051-444c-9da3-a6eb0e918ca1;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;error;;Error in workflow, the backend team has been notified. Please try again later!;StepStone-Sales-Only-Vertriebsleiter-höhere-Stellen-IT-27012026-#8-second100 - Main_Data.csv;2026-01-27 10:56:57.582084+00;2026-01-27 10:57:32.749104+00;10
67476716-060e-4ce2-9293-753f0661cc64;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;StepStone-Sales-Only-Vertriebsleiter-höhere-Stellen-IT-27012026-#8-third4 - Main_Data.csv;2026-01-27 10:57:14.901995+00;2026-01-27 10:57:35.677973+00;10
55f7c7ff-9ee3-42ec-a54e-30e0d44de369;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;StepStone-Sales-Only-Vertriebsleiter-höhere-Stellen-IT-27012026-#8-first100 - Main_Data (2).csv;2026-01-27 10:59:00.108933+00;2026-01-27 11:05:14.502084+00;10
05b6a04c-e39c-4d44-97a2-460136f4fb89;4272e641-ed75-4390-8100-98e4ed949581;manual;NTI Deutschland GmbH;nti-group.com;"[""Entrepreneurship"",""Human Resources"",""Sales""]";Germany;"[""C-Suite (CXO)"",""Director"",""Team Lead""]";error;;⚠️ Company found, but no people were returned. Please broaden search parameters and try again. ;;2026-01-27 11:52:04.971886+00;2026-01-27 12:53:39.854908+00;1
e236ab5a-e71f-44ae-bb26-cdbb1875588f;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Leads - LinkedIn - Ursprungssuche Loris - 04022026-Leads_Ursprungssuche_minus_angereicherte_Liste-2-batch - Main_Data.csv;2026-02-13 08:52:47.63359+00;2026-02-13 09:07:11.224579+00;10
dcf132b4-4010-473b-9368-fe106932e68c;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template_withRecordId.xlsx;2026-02-03 20:22:57.507996+00;2026-02-03 20:25:03.913042+00;10
806386db-a810-45ad-af32-9e7884518489;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;error;;Error in workflow, the backend team has been notified. Please try again later!;ststone-leads-02022026-batch6 - Main_Data.csv;2026-02-02 08:27:11.131268+00;2026-02-02 08:30:06.679943+00;10
0a3028c9-6348-435b-b67f-98c2506c02ee;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template_withRecordId.xlsx;2026-02-03 20:25:44.270424+00;2026-02-03 20:25:52.523321+00;10
d01b0f46-5e01-4ffc-a36c-b05908df9245;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Kopie von Bulk_PeopleEnrichment_Template_ - Main_Data.csv;2026-02-04 09:17:24.964445+00;2026-02-04 09:21:05.347641+00;10
a126e680-db4e-48f9-8a89-9d477eac6185;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:19:28.008649+00;2026-02-02 09:19:29.092295+00;10
28fc84be-b907-4186-a187-8c1ad528dc3d;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk_people_enrichment;;;;;;completed;;;Bulk_PeopleEnrichment_Template_new.xlsx;2026-02-17 10:58:45.642452+00;2026-02-17 11:03:23.149509+00;10
0f5caa99-4e15-4be6-a466-66c78383655f;64f6912f-e055-4fc7-a94c-fd1c395a125f;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente_2.Batch-06022026 - Main_Data.csv;2026-02-06 12:36:08.076349+00;2026-02-06 12:51:06.855495+00;10
8f62bb2c-df93-484d-963a-4674fe4ff7dd;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;File1_0-100-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:21:36.325419+00;2026-02-02 09:26:31.467452+00;10
61c8ed32-ed7d-464e-b574-5d3cbfadd47b;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;processing;;;File1_301-400-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 09:31:58.749858+00;2026-02-02 09:34:36.868818+00;10
b0b120f1-8a68-4be7-8f4a-b4e6f65e8ec8;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-4-batch (1119) - Main_Data.csv;2026-02-17 09:00:32.974137+00;2026-02-17 09:06:57.965962+00;10
ee91bd79-8530-48ca-a7b3-ec2dc9e15b00;b71b9ee5-7c13-403f-b46a-97efa3a316d1;manual;Bosch;bosch.com;[];Germany;"[""Owner"",""Partner"",""C-Suite (CXO)"",""VP"",""SVP"",""EVP"",""Director"",""Senior Manager"",""Manager"",""Team Lead"",""Senior"",""Mid-Level"",""Entry Level"",""Intern"",""Training""]";error;;Error in workflow, the backend team has been notified. Please try again later!;;2026-01-30 13:42:06.879955+00;2026-01-30 13:42:13.199714+00;5
1e9e6752-551e-4d5c-b94e-b91c6f4023da;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 10:00:05.557876+00;2026-02-02 10:00:18.521683+00;10
cf7bb2c3-16ae-451d-843e-2671c6e317d8;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;3-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-01 22:24:13.528157+00;2026-02-01 22:24:31.188871+00;10
f9e26f1e-4a95-40c9-9fa9-7dc3808f25dd;4272e641-ed75-4390-8100-98e4ed949581;manual;Elunic AG;elunic.com;[];Germany;"[""Partner"",""C-Suite (CXO)"",""Owner""]";error;;⚠️ Company found, but no people were returned. Please broaden search parameters and try again. ;;2026-02-12 13:36:13.388278+00;2026-02-12 13:36:19.340618+00;1
32291436-bebf-457c-8845-5b84ec1c78f6;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;1-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-02-02 13:28:35.645521+00;2026-02-02 13:29:01.234753+00;10
09c57fb7-fab1-466a-88ea-23a1071496f5;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-3-batch (1119) - Main_Data (1).csv;2026-02-17 08:57:53.882625+00;2026-02-17 09:26:16.459642+00;10
719d32cd-2ae1-4428-a903-06313e35ca33;4272e641-ed75-4390-8100-98e4ed949581;bulk_people_enrichment;;;;;;completed;;;Entsorgungstalente-Bulk-People-Enrichment-unternehmen_mit_ap-9-batch (1119) - Main_Data.csv;2026-02-17 09:10:34.650516+00;2026-02-17 09:45:50.423533+00;10
7fc95f8e-bfc9-419e-ac2f-d004268c162a;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-10-Batch - Main_Data.csv;2026-02-17 12:47:16.049987+00;2026-02-17 12:50:15.90545+00;10
c8a1ebe2-7f7a-4f8e-bf4a-488da53c41a4;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;Entsorgungstalente_SearchperDomain-8-Batch - Main_Data.csv;2026-02-17 13:16:16.303182+00;2026-02-17 13:23:57.502313+00;10
ef8dbce9-5f63-419a-b312-b432e511430f;b71b9ee5-7c13-403f-b46a-97efa3a316d1;bulk;;;;;;completed;;;0-100-COMPANIES-SALES-JOBS-WITHOUT-CONTACTS-WITH-JOB-25.01.2025.xlsx;2026-01-25 17:56:00.11224+00;2026-01-25 19:19:12.049761+00;10
aab0c3ce-eab9-4c96-b01c-8f61add09e7c;4272e641-ed75-4390-8100-98e4ed949581;bulk;;;;;;completed;;;hubspot_stepstone_unique_companies_2026-01-26_FINAL_with_domains_only (1) - Main_Data.csv;2026-01-26 10:30:27.47545+00;2026-01-26 11:22:04.439291+00;10
